section,sent.no,filename,sentences,neutral,generalization,exemplification,attribution,conditional,ID
b,219,sn.48.4.01_nonotes.txt,But if he had to speak the language he got nowhere.,1,0,0,0,0,1717
e,147,modernismmodernity.2016.23.3.593_nonotes.txt,"When material truths, the truths of the apparatuses that govern our life, are super-sensible, subtracted from perception, in a massive inversion of the empirical and the fantastic, a kind of ""surrealism"" is required.",0,1,0,0,0,1718
b,219,modernismmodernity.2016.23.1.113_nonotes.txt,"And to go with the grandeur he was informed that he was to hire a secretary as soon as possible"".",1,0,0,0,0,1719
b,249,ahr.2016.121.1.39_nonotes.txt,"Well into the flogging, Charmante warned that her fellow sufferer was near death, and Meijer ordered the beating halted—too late, however, to save the Indian woman, who died that night.",1,0,0,0,0,1720
e,321,asr.2016.81.6.1223_nonotes.txt,Cultural sociology has similarly struggled to develop formal measures of culture and cultural consistency.,0,1,0,0,0,1721
b,249,ci.43.1.688293_nonotes.txt,"The tendency of technical devices to unsettle discursive formulations and shake up cultural practices is exacerbated in the case of military drones, where nothing less than life and death is at stake.",0,1,1,0,0,1722
b,339,asr.2016.81.3.488_nonotes.txt,"Additionally, emphasizing cross-border differences ignores the extent to which Canadian ILTPs often affiliated with U.S. movements.",1,0,0,0,0,1723
b,291,modernismmodernity.2016.23.4.875_nonotes.txt,But the prevailing tone is that of affection.,0,1,0,0,0,1724
b,321,asr.2016.81.4.800_nonotes.txt,"The second mechanism relates to the ethnic composition of social networks, with the underlying assumption that these networks affect the likelihood of being aware of and being recruited by particular organizations.",1,0,0,0,0,1725
e,258,pmla.2016.131.2.289_nonotes.txt,"Instead, I propose that all three articulate useful ways of thinking about the encounters between author, text, and reader.",0,1,1,0,0,1726
b,288,asr.2016.81.1.107_nonotes.txt,"First, they identify several forms of cumulative advantage, some of which require rather strong assumptions when applied to the study of human lives and social inequality (e.g., future inequality depends solely on current accumulation).",1,0,0,0,0,1727
b,192,sn.48.2.01_nonotes.txt,Now let me turn to what has become one of the most important passages of eighteenth-century fiction for historians of the novel.,0,1,1,0,0,1728
b,216,sn.48.1.02_nonotes.txt,"Adam Bede’s lengthy narrative moves us through an experience of time, while its architectural descriptions model the construction of that experience.",1,0,0,0,0,1729
b,216,ci.42.3.685604_nonotes.txt,"Universal, lawlike traits, in Galton’s “unwitting caricature of inductive reasoning,” could be visually inferred and were indeed visually supported by the evidence of common features exhibited by the composite photographs themselves.",0,1,0,0,0,1730
e,279,asr.2016.81.4.828_nonotes.txt,"Social network analysis, automated analysis of patterns in data, and agent-based models of artificial societies are among the techniques that have received recent attention as promising, innovative pathways to understanding large-scale social behaviors.",0,1,0,0,0,1731
e,231,ahr.2016.121.4.1167_nonotes.txt,"In addition, Totzke’s case demonstrates that historians of lesbians ought to also consider trans identity categories.",1,0,0,0,0,1732
b,216,modernismmodernity.2016.23.2.403_nonotes.txt,"Much of what is published in the latter is lost, given how few people collect them, and it would be beneficent to gather the different volumes of such periodicals and cut out articles on science.",1,0,0,0,0,1733
b,174,modernismmodernity.2016.23.2.341_nonotes.txt,"As has been noted, the epigraph exemplifies the series' strategies of suspense management through indirection and uncertainty, and it illustrates the narrative's intrinsic affinities to the avant-garde aesthetics of the day.",0,1,1,0,0,1734
b,276,asr.2016.81.6.1190_nonotes.txt,"Abundant empirical evidence shows that organizational actors who span structural holes tend to receive greater compensation, are more highly regarded by their peers, and are more likely to generate better ideas than their colleagues who operate in more constrained networks.",0,1,0,1,0,1735
e,273,asr.2016.81.3.467_nonotes.txt,"In this vein, our findings are consistent with available research indicating that pay-for-performance systems account for roughly  percent of the growth in variance in men’s wages from the late YEARs to the early YEARs.",0,1,0,0,0,1736
b,207,ci.42.2.684358_nonotes.txt,"This very quality, I argue, constitutes a key feature of the modern conception of second-order worlds.",0,1,0,0,0,1737
b,258,modernismmodernity.2016.23.1.141_nonotes.txt,"Some of this information falls under the category of sheer haptic pleasure: the YEAR diary is one of two that houses its original pencil, and its elastic closure is stretched to uselessness.",1,0,0,0,0,1738
b,282,pmla.2016.131.5.1239_nonotes.txt,"Instead of weighing what is lost or gained, or insisting on a kernel of untranslatability, I argue that the reception of Bâ raises fundamental methodological questions: How do literary texts take for granted certain interpretive conditions of the world in which they will be received?",0,1,1,0,0,1739
e,297,asr.2016.81.4.668_nonotes.txt,"In particular, the relative disadvantage faced by the upwardly mobile is likely to vary significantly according to the size and composition of their occupation when they entered, and the particular, occupationally specific, cohort they were part of.",0,1,0,0,0,1740
b,114,sr.55.3.01_nonotes.txt,"The tricky part of that definition are the phrases ""came to be"" and ""we now think of,"" since the history of lyricization is a long, gradual, and uneven process that involves many stages of thinking about both Romanticism and about the lyric.",0,1,0,0,0,1741
b,270,ci.42.3.685601_nonotes.txt,"Once again, therefore, there is space for something other than bare life in the biological body.",0,1,0,0,0,1742
b,168,sn.48.1.03_nonotes.txt,"We can see that realism was never immune to affect in either content or style—that, in fact, realism was preoccupied with the re-inscription of sentiment in various formal and ideological projects—while simultaneously recognizing that the self-understanding of postbellum writers rose out of a contemporary matrix of notions about what kind of work male and female writers typically produced, a matrix in which sentiment was the domain of popular women writers, not of those aspiring to high-cultural literary authorship.",0,1,0,0,0,1743
b,297,asr.2016.81.4.668_nonotes.txt,"Over the past  years, the goal of increasing social mobility has become a rare point of convergence among Britain’s political parties.",0,1,0,0,0,1744
e,261,pmla.2016.131.3.622_nonotes.txt,"Malgudi's printers— Narayan devotes two novels to them—are not printing fine literature; what rolls off their presses are self-published golden thoughts of fatuous officials, wedding invitations by beleaguered fathers, colored fruit juice labels, business cards and stationery, annual reports, and bank ledgers.",1,0,0,0,0,1745
e,261,ci.42.4.686949_nonotes.txt,One problem with the story of radical enchantment is that it does not leave us in a very good position to remember how instrumental use and utopian striving can be two sides of the same coin.,0,1,0,0,0,1746
b,216,modernismmodernity.2016.23.4.771_nonotes.txt,"In the process, he makes us see that plasticity is the very medium that turned the formative impressions recorded in his memoirs into impressionistic forms traced in his fictions.",1,0,0,0,0,1747
b,273,pmla.2016.131.3.686_nonotes.txt,He served as head of the Foundation for the Development of the Interior during the Suharto period.,1,0,0,0,0,1748
e,246,asr.2016.81.3.575_nonotes.txt,"Additionally, disaggregation of the settings of institutional placements would allow for greater precision in identifying regime effects on qualitative variation in foster care placements.",1,0,0,0,0,1749
e,300,asr.2016.81.1.29_nonotes.txt,My analysis also stimulates two methodological implications.,1,0,0,0,0,1750
b,252,asr.2016.81.6.1161_nonotes.txt,"Theirs was the first article in the literature on motherhood penalties to deploy quantile regression, a technique that provides separate estimates for how much an independent variable, in this case motherhood, affects an outcome at different percentiles (called “quantiles”) of the dependent variable.",1,0,0,0,0,1751
e,180,ahr.2016.121.1.17_nonotes.txt,"When counterclaims did arise, they were met with furious explanation.",1,0,0,0,0,1752
e,312,asr.2016.81.2.316_nonotes.txt,"Cultural frameworks such as legal cynicism change and develop over time, and in relation to surrounding structural circumstances, creating constraints and possibilities for strategies of violent action.",0,1,0,0,0,1753
e,261,pmla.2016.131.1.101_nonotes.txt,"The novel itself, in addition to warning us against superficial reading modalities, also instructs us to read dialectically—that is, to integrate the function of misremembering (misreading) at the heart of the interpretive process.",0,1,1,0,0,1754
b,303,asr.2016.81.3.517_nonotes.txt,"Some claims are more frequently paired with other claims in protest, whereas other claims are more often made in isolation.",1,0,0,0,0,1755
e,231,ahr.2016.121.3.755_nonotes.txt,"In spite of the fact that the Chaozhou area was full of similarly wealthy gentry and merchant families, local communist reportage in the YEARs focused obsessively on the Fangs of Puning.",1,0,0,0,0,1756
e,162,ahr.2016.121.2.461_nonotes.txt,"In the performance of this sign, the orientation of the body also conveyed meaning.",1,0,0,0,0,1757
b,321,asr.2016.81.6.1223_nonotes.txt,"These studies often use made-up “stereotypes” regarding a fictitious culture, precluding the possibility that the stereotypes are internalized by participants.",1,0,0,0,0,1758
